5,55.555555542939,70.32967031828984,84.78260870278716,71.57894737176879
6,5.102040816349258,0,84.78260870278716,71.57894737176879
﻿time,172.17.40.3:8081,172.17.40.4:8081,172.17.40.6:8081,172.17.40.5:8081
1,5.102040816349258,0,69.38775508690404,87.62886598175547
2,77.77777776026159,56.989247301430126,69.38775508690404,87.62886598175547
3,77.77777776026159,56.989247301430126,38.54166665870859,36.082474219032484
4,58.585858586402374,83.50515464171554,38.54166665870859,36.082474219032484
5,58.585858586402374,83.50515464171554,63.44086021951658,83.33333331646978
6,1.0101010098950027,0,63.44086021951658,83.33333331646978
﻿time,172.17.40.3:8081,172.17.40.4:8081,172.17.40.6:8081,172.17.40.5:8081
1,1.0101010098950027,0,65.30612243464586,92.15686274346507
2,63.73626372601888,61.05263156716072,65.30612243464586,92.15686274346507
3,63.73626372601888,61.05263156716072,2.0000000000436557,68.99999999968713
4,65.30612246567702,87.75510206339271,2.0000000000436557,68.99999999968713
5,65.30612246567702,87.75510206339271,65.55555556235542,62.886597939640666
6,39.36170212989111,33.69565216825664,65.55555556235542,62.886597939640666
﻿time,172.17.40.3:8081,172.17.40.4:8081,172.17.40.6:8081,172.17.40.5:8081
1,39.36170212989111,33.69565216825664,68.6868686873605,68.04123709901486
2,80.4123711364043,74.22680412596937,68.6868686873605,68.04123709901486
3,80.4123711364043,74.22680412596937,4.040404039580011,0.99009901009357
﻿time,172.17.40.3:8081,172.17.40.4:8081,172.17.40.6:8081,172.17.40.5:8081
1,81.63265306288741,89.58333331514345,4.040404039580011,0.99009901009357
2,81.63265306288741,89.58333331514345,86.86868684913287,58.510638286780534
3,1.9801980202834302,37.49999999242088,86.86868684913287,58.510638286780534
﻿time,172.17.40.3:8081,172.17.40.4:8081,172.17.40.6:8081,172.17.40.5:8081
1,1.9801980202834302,37.49999999242088,81.63265306270179,72.34042555455139
2,58.69565217876139,72.44897957628328,81.63265306270179,72.34042555455139
3,58.69565217876139,72.44897957628328,36.842105265002075,0
﻿time,172.17.40.3:8081,172.17.40.4:8081,172.17.40.6:8081,172.17.40.5:8081
1,70.99999999991269,87.87878785884415,36.842105265002075,0
2,70.99999999991269,87.87878785884415,73.68421053000415,70.65217390084526
3,41.93548386334603,0.9900990097333742,73.68421053000415,70.65217390084526
﻿time,172.17.40.3:8081,172.17.40.4:8081,172.17.40.6:8081,172.17.40.5:8081
1,41.93548386334603,0.9900990097333742,65.95744681232318,88.54166669161461
2,89.10891086986965,41.11111110502087,65.95744681232318,88.54166669161461
3,89.10891086986965,41.11111110502087,0.9900990097333742,37.113402054076296
﻿time,172.17.40.3:8081,172.17.40.4:8081,172.17.40.6:8081,172.17.40.5:8081
1,83.8383838196316,81.91489360145405,0.9900990097333742,37.113402054076296
2,83.8383838196316,81.91489360145405,65.62500001856884,69.89247310564191
3,0,37.49999999242088,65.62500001856884,69.89247310564191
﻿time,172.17.40.3:8081,172.17.40.4:8081,172.17.40.6:8081,172.17.40.5:8081
1,0,37.49999999242088,71.2871287123292,85.41666667014043
2,71.57894737196027,74.22680412596937,71.2871287123292,85.41666667014043
3,71.57894737196027,74.22680412596937,0.99009901009357,39.36170212033503
﻿time,172.17.40.3:8081,172.17.40.4:8081,172.17.40.6:8081,172.17.40.5:8081
1,71.1340206033962,84.2105262992019,0.99009901009357,39.36170212033503
2,71.1340206033962,84.2105262992019,61.29032258491029,57.44680849991705
3,33.695652185311815,5.000000000109139,61.29032258491029,57.44680849991705
﻿time,172.17.40.3:8081,172.17.40.4:8081,172.17.40.6:8081,172.17.40.5:8081
1,33.695652185311815,5.000000000109139,80.41237113621679,87.91208794279832
2,70.2127659616052,61.855670104911965,80.41237113621679,87.91208794279832
3,70.2127659616052,61.855670104911965,37.23404254641454,6.122448979656232
﻿time,172.17.40.3:8081,172.17.40.4:8081,172.17.40.6:8081,172.17.40.5:8081
1,84.84848482897539,78.94736842492239,37.23404254641454,6.122448979656232
2,84.84848482897539,78.94736842492239,79.99999999992724,42.857142850061074
3,2.0202020200813853,35.483870961337935,79.99999999992724,42.857142850061074
4,2.0202020200813853,35.483870961337935,55.102040804186046,92.15686272260719
5,9.37499999810522,38.999999991043296,55.102040804186046,92.15686272260719
