time,172.17.40.3:8081,172.17.40.4:8081,172.17.40.5:8081,172.17.40.6:8081
1,2.000000000509317,53.12500000227374,0.9900990099134721,1.0000000000218279
2,79.59183671717824,53.12500000227374,86.99999997964187,75.5102040652913
3,79.59183671717824,18.27956989356674,86.99999997964187,75.5102040652913
4,79.59183671717824,18.27956989356674,61.052631581740854,68.81720430583673
5,74.72527473218956,82.6530612261944,61.052631581740854,68.81720430583673
6,74.72527473218956,82.6530612261944,64.21052631861521,0
﻿time,172.17.40.3:8081,172.17.40.4:8081,172.17.40.5:8081,172.17.40.6:8081
1,39.784946239238515,47.31182796036055,64.21052631861521,0
2,39.784946239238515,47.31182796036055,89.58333333687025,92.92929295202983
3,56.56565657962423,0.9900990099134721,89.58333333687025,92.92929295202983
﻿time,172.17.40.3:8081,172.17.40.4:8081,172.17.40.5:8081,172.17.40.6:8081
1,56.56565657962423,0.9900990099134721,49.48453608422961,76.84210526706998
2,79.38144330130056,78.3505154472027,49.48453608422961,76.84210526706998
3,79.38144330130056,78.3505154472027,63.917525774931924,35.789473685980134
﻿time,172.17.40.3:8081,172.17.40.4:8081,172.17.40.5:8081,172.17.40.6:8081
1,3.125000000378956,55.434782613208746,63.917525774931924,35.789473685980134
2,3.125000000378956,55.434782613208746,68.0412371153469,70.1030927855544
3,84.1584158214435,41.05263157102846,68.0412371153469,70.1030927855544
﻿time,172.17.40.3:8081,172.17.40.4:8081,172.17.40.5:8081,172.17.40.6:8081
1,84.1584158214435,41.05263157102846,24.242424242813986,70.52631577584488
2,78.72340426016923,88.65979381704673,24.242424242813986,70.52631577584488
3,78.72340426016923,88.65979381704673,46.39175257873085,0
﻿time,172.17.40.3:8081,172.17.40.4:8081,172.17.40.5:8081,172.17.40.6:8081
1,42.10526316011179,70.1030927855544,46.39175257873085,0
2,42.10526316011179,70.1030927855544,78.26086957168185,86.99999999989814
3,53.06122449084898,2.9999999998835847,78.26086957168185,86.99999999989814
﻿time,172.17.40.3:8081,172.17.40.4:8081,172.17.40.5:8081,172.17.40.6:8081
1,53.06122449084898,2.9999999998835847,48.93617021558214,73.91304346557264
2,89.58333335859707,84.00000000001455,48.93617021558214,73.91304346557264
3,89.58333335859707,84.00000000001455,56.56565656595352,35.869565211012805
﻿time,172.17.40.3:8081,172.17.40.4:8081,172.17.40.5:8081,172.17.40.6:8081
1,15.151515148241304,59.34065933103832,56.56565656595352,35.869565211012805
2,15.151515148241304,59.34065933103832,85.56701033227428,62.10526317617533
3,54.54545455870026,69.47368419688944,85.56701033227428,62.10526317617533
﻿time,172.17.40.3:8081,172.17.40.4:8081,172.17.40.5:8081,172.17.40.6:8081
1,54.54545455870026,69.47368419688944,26.04166666136128,77.08333331779613
2,73.62637363316325,81.91489360164756,26.04166666136128,77.08333331779613
3,73.62637363316325,81.91489360164756,43.749999991094526,0.9900990099134721
﻿time,172.17.40.3:8081,172.17.40.4:8081,172.17.40.5:8081,172.17.40.6:8081
1,10.20408163306974,79.38144328224651,43.749999991094526,0.9900990099134721
2,10.20408163306974,79.38144328224651,72.6315789331813,88.4210526359284
3,58.999999986277544,0.9999999998399289,72.6315789331813,88.4210526359284
﻿time,172.17.40.3:8081,172.17.40.4:8081,172.17.40.5:8081,172.17.40.6:8081
1,58.999999986277544,0.9999999998399289,28.42105263301801,88.88888888982798
2,68.88888887848697,79.00000001848093,28.42105263301801,88.88888888982798
3,68.88888887848697,79.00000001848093,36.00000000844011,68.74999998616809
﻿time,172.17.40.3:8081,172.17.40.4:8081,172.17.40.5:8081,172.17.40.6:8081
1,17.171717171702326,55.172413800731235,36.00000000844011,68.74999998616809
2,17.171717171702326,55.172413800731235,84.53608247663176,62.50000000246322
3,69.79166666919305,1.0101010101325607,84.53608247663176,62.50000000246322
﻿time,172.17.40.3:8081,172.17.40.4:8081,172.17.40.5:8081,172.17.40.6:8081
1,69.79166666919305,1.0101010101325607,59.79381443470447,68.81720430603232
2,80.61224488042839,80.99999999994907,59.79381443470447,68.81720430603232
3,80.61224488042839,80.99999999994907,50.52631579190437,0
﻿time,172.17.40.3:8081,172.17.40.4:8081,172.17.40.5:8081,172.17.40.6:8081
1,50.53763438696524,57.77777778380514,50.52631579190437,0
2,50.53763438696524,57.77777778380514,80.61224489958045,94.99999999989086
3,56.84210527996717,1.0000000000218279,80.61224489958045,94.99999999989086
﻿time,172.17.40.3:8081,172.17.40.4:8081,172.17.40.5:8081,172.17.40.6:8081
1,56.84210527996717,1.0000000000218279,27.95698924909948,77.17391303010233
2,85.85858583942161,91.75257732235796,27.95698924909948,77.17391303010233
3,85.85858583942161,91.75257732235796,25.510204082117514,37.23404255544361
﻿time,172.17.40.3:8081,172.17.40.4:8081,172.17.40.5:8081,172.17.40.6:8081
1,49.99999998995766,64.83516484095283,25.510204082117514,37.23404255544361
2,49.99999998995766,64.83516484095283,74.73684210883462,67.70833333611235
3,79.78723404729622,0,74.73684210883462,67.70833333611235
﻿time,172.17.40.3:8081,172.17.40.4:8081,172.17.40.5:8081,172.17.40.6:8081
