time,172.17.40.3:8081,172.17.40.4:8081,172.17.40.5:8081,172.17.40.6:8081
1,30.612244898281162,0,0,9.37499999791574
2,30.612244898281162,64.83516484095283,80.20833333668078,9.37499999791574
3,73.95833331817508,64.83516484095283,80.20833333668078,59.18367345644422
﻿time,172.17.40.3:8081,172.17.40.4:8081,172.17.40.5:8081,172.17.40.6:8081
1,73.95833331817508,2.0202020202651214,64.13043477158816,59.18367345644422
2,87.5000000034106,2.0202020202651214,64.13043477158816,66.30434781454206
3,87.5000000034106,66.99999998458952,46.00000000009459,66.30434781454206
﻿time,172.17.40.3:8081,172.17.40.4:8081,172.17.40.5:8081,172.17.40.6:8081
1,61.855670104911965,66.99999998458952,46.00000000009459,14.583333334028087
2,61.855670104911965,74.1573033795106,75.00000000284217,14.583333334028087
3,26.530612239121286,74.1573033795106,75.00000000284217,69.69696969749307
﻿time,172.17.40.3:8081,172.17.40.4:8081,172.17.40.5:8081,172.17.40.6:8081
1,26.530612239121286,39.36170212989111,53.76344085052387,69.69696969749307
2,75.00000000303166,39.36170212989111,53.76344085052387,78.02197800930594
3,75.00000000303166,77.5510204094739,13.541666670393068,78.02197800930594
﻿time,172.17.40.3:8081,172.17.40.4:8081,172.17.40.5:8081,172.17.40.6:8081
1,35.714285715001644,77.5510204094739,13.541666670393068,48.979591837806694
2,35.714285715001644,69.31818180871105,76.53061224653815,48.979591837806694
3,55.78947368701409,69.31818180871105,76.53061224653815,42.857142857964845
﻿time,172.17.40.3:8081,172.17.40.4:8081,172.17.40.5:8081,172.17.40.6:8081
1,55.78947368701409,42.10526317043115,56.04395603480289,42.857142857964845
2,82.2916666899093,42.10526317043115,56.04395603480289,73.19587627348383
3,82.2916666899093,77.00000001760782,8.333333333459652,73.19587627348383
﻿time,172.17.40.3:8081,172.17.40.4:8081,172.17.40.5:8081,172.17.40.6:8081
1,56.989247301430126,77.00000001760782,8.333333333459652,22.68041237190732
2,56.989247301430126,78.57142855429932,85.56701031192303,22.68041237190732
3,16.16161616212097,78.57142855429932,85.56701031192303,65.30612245016144
﻿time,172.17.40.3:8081,172.17.40.4:8081,172.17.40.5:8081,172.17.40.6:8081
1,16.16161616212097,13.265306119653447,71.27659576638685,65.30612245016144
2,71.42857143491076,13.265306119653447,71.27659576638685,78.72340426016923
3,71.42857143491076,57.14285714407688,36.17021276812311,78.72340426016923
﻿time,172.17.40.3:8081,172.17.40.4:8081,172.17.40.5:8081,172.17.40.6:8081
1,50.000000002709136,57.14285714407688,36.17021276812311,52.12765956443853
2,50.000000002709136,69.66292135621886,81.63265306270179,52.12765956443853
3,48.42105263424344,69.66292135621886,81.63265306270179,44.4444444342777
﻿time,172.17.40.3:8081,172.17.40.4:8081,172.17.40.5:8081,172.17.40.6:8081
1,48.42105263424344,44.08602149741393,61.111111117758284,44.4444444342777
2,83.00000000017462,44.08602149741393,61.111111117758284,66.30434783151985
3,83.00000000017462,70.833333318933,1.0101010099488246,66.30434783151985
﻿time,172.17.40.3:8081,172.17.40.4:8081,172.17.40.5:8081,172.17.40.6:8081
1,69.69696969786054,70.833333318933,1.0101010099488246,30.208333327270037
2,69.69696969786054,79.166666669572,76.53061224635255,30.208333327270037
3,19.80198019790925,79.166666669572,76.53061224635255,48.4536082485633
﻿time,172.17.40.3:8081,172.17.40.4:8081,172.17.40.5:8081,172.17.40.6:8081
1,19.80198019790925,24.74226803580083,72.04301075755059,48.4536082485633
2,72.34042551832806,24.74226803580083,72.04301075755059,81.91489362174373
3,72.34042551832806,45.99999999973079,36.45833334343883,81.91489362174373
﻿time,172.17.40.3:8081,172.17.40.4:8081,172.17.40.5:8081,172.17.40.6:8081
1,53.76344086378826,45.99999999973079,36.45833334343883,55.78947368701409
2,53.76344086378826,65.909090917453,86.86868684913287,55.78947368701409
3,31.182795701008924,65.909090917453,86.86868684913287,46.464646465179115
4,31.182795701008924,51.04166666843513,61.62790696926754,46.464646465179115
5,84.69387755262272,51.04166666843513,61.62790696926754,72.82608696242744
6,84.69387755262272,62.499999987115494,2.0000000000436557,72.82608696242744
﻿time,172.17.40.3:8081,172.17.40.4:8081,172.17.40.5:8081,172.17.40.6:8081
1,70.833333318933,62.499999987115494,2.0000000000436557,37.894736834545114
2,70.833333318933,80.20833333630182,69.79166666938252,37.894736834545114
3,23.46938775550357,80.20833333630182,69.79166666938252,23.76237624286087
4,23.46938775550357,31.57894736989237,73.95833333630182,23.76237624286087
5,87.0000000203363,31.57894736989237,73.95833333630182,85.26315789905404
6,87.0000000203363,31.95876287979485,37.11340207189308,85.26315789905404
﻿time,172.17.40.3:8081,172.17.40.4:8081,172.17.40.5:8081,172.17.40.6:8081
1,54.34782607760369,31.95876287979485,37.11340207189308,61.458333335733386
2,54.34782607760369,69.23076923725795,84.53608245652795,61.458333335733386
3,14.000000003201421,69.23076923725795,84.53608245652795,54.16666666881409
4,14.000000003201421,36.55913977837188,61.5384615283287,54.16666666881409
5,85.26315789886257,36.55913977837188,61.5384615283287,68.13186813823164
6,85.26315789886257,59.79381443470447,0.9900990099134721,68.13186813823164
﻿time,172.17.40.3:8081,172.17.40.4:8081,172.17.40.5:8081,172.17.40.6:8081
1,73.73737373802331,59.79381443470447,0.9900990099134721,43.01075269134355
2,73.73737373802331,84.69387755262272,77.77777777855356,43.01075269134355
3,44.210526317772725,84.69387755262272,77.77777777855356,15.463917525993587
4,44.210526317772725,59.139784950304,67.02127659964368,15.463917525993587
5,78.94736842492239,59.139784950304,67.02127659964368,81.63265308209627
6,78.94736842492239,54.16666665567694,0,81.63265308209627
﻿time,172.17.40.3:8081,172.17.40.4:8081,172.17.40.5:8081,172.17.40.6:8081
1,58.695652163906885,54.16666665567694,0,61.85567009025218
2,58.695652163906885,84.53608247663176,68.6868687036982,61.85567009025218
3,10.416666669445679,84.53608247663176,68.6868687036982,46.39175257873085
﻿time,172.17.40.3:8081,172.17.40.4:8081,172.17.40.5:8081,172.17.40.6:8081
1,10.416666669445679,58.24175824699489,60.919540238229,46.39175257873085
2,88.65979381704673,58.24175824699489,60.919540238229,76.59574468552823
3,88.65979381704673,51.57894735809363,1.0000000002037268,76.59574468552823
﻿time,172.17.40.3:8081,172.17.40.4:8081,172.17.40.5:8081,172.17.40.6:8081
1,75.78947368804803,51.57894735809363,1.0000000002037268,48.91304346952697
2,75.78947368804803,82.10526316179674,69.38775510338934,48.91304346952697
