time,172.17.40.4:8081,172.17.40.5:8081,172.17.40.6:8081,172.17.40.3:8081
1,0,47.422680402264135,0,13.000000000101863
2,64.13043477158816,47.422680402264135,67.01030928043069,78.26086955167813
3,64.13043477158816,64.89361702519619,67.01030928043069,78.26086955167813
4,62.63736264310011,64.89361702519619,38.88888888269085,64.28571430212762
5,62.63736264310011,80.64516127559021,38.88888888269085,64.28571430212762
6,1.0000000000218279,80.64516127559021,58.76288658530826,58.76288658530826
7,1.0000000000218279,63.15789473978474,58.76288658530826,58.76288658530826
8,80.41237115570581,63.15789473978474,76.84210524804567,69.89247310583751
9,80.41237115570581,12.371134021244929,76.84210524804567,69.89247310583751
﻿time,172.17.40.4:8081,172.17.40.5:8081,172.17.40.6:8081,172.17.40.3:8081
1,82.10526316198822,12.371134021244929,41.93548386334603,30.10752687616819
2,82.10526316198822,72.63157895079074,41.93548386334603,30.10752687616819
3,37.755102041615594,72.63157895079074,68.6868687036982,47.999999999956344
﻿time,172.17.40.4:8081,172.17.40.5:8081,172.17.40.6:8081,172.17.40.3:8081
1,37.755102041615594,53.12500000227374,68.6868687036982,47.999999999956344
2,64.58333332025936,53.12500000227374,81.63265306270179,74.19354839215688
3,64.58333332025936,9.999999997889972,81.63265306270179,74.19354839215688
﻿time,172.17.40.4:8081,172.17.40.5:8081,172.17.40.6:8081,172.17.40.3:8081
1,60.67415731045293,9.999999997889972,46.875000001894776,56.84210525172194
2,60.67415731045293,77.31958763109307,46.875000001894776,56.84210525172194
3,0,77.31958763109307,66.66666668536183,60.82474228440808
﻿time,172.17.40.4:8081,172.17.40.5:8081,172.17.40.6:8081,172.17.40.3:8081
1,0,54.25531915199115,66.66666668536183,60.82474228440808
2,70.1030927855544,54.25531915199115,76.13636360554604,84.53608247700681
3,70.1030927855544,1.030927835103744,76.13636360554604,84.53608247700681
﻿time,172.17.40.4:8081,172.17.40.5:8081,172.17.40.6:8081,172.17.40.3:8081
1,61.79775281642914,1.030927835103744,49.47368421307391,60.41666666881409
2,61.79775281642914,78.35051546619682,49.47368421307391,60.41666666881409
3,1.0000000002037268,78.35051546619682,69.38775508690404,48.95833333535443
﻿time,172.17.40.4:8081,172.17.40.5:8081,172.17.40.6:8081,172.17.40.3:8081
1,1.0000000002037268,58.51063830107965,69.38775508690404,48.95833333535443
2,77.08333331779613,58.51063830107965,76.66666667485885,73.4042553233732
3,77.08333331779613,35.86956521121053,76.66666667485885,73.4042553233732
﻿time,172.17.40.4:8081,172.17.40.5:8081,172.17.40.6:8081,172.17.40.3:8081
1,59.03614457276836,35.86956521121053,48.936170215969156,40.6250000017053
2,59.03614457276836,90.52631577178565,48.936170215969156,40.6250000017053
3,1.9801980202834302,90.52631577178565,63.63636363688144,13.402061856161145
﻿time,172.17.40.4:8081,172.17.40.5:8081,172.17.40.6:8081,172.17.40.3:8081
1,1.9801980202834302,79.79797979863494,63.63636363688144,13.402061856161145
2,82.4742267870029,79.79797979863494,81.44329897150804,72.63157895059928
3,82.4742267870029,2.040816326613948,81.44329897150804,72.63157895059928
﻿time,172.17.40.4:8081,172.17.40.5:8081,172.17.40.6:8081,172.17.40.3:8081
1,74.72527471307052,2.040816326613948,52.63157894994826,44.08602149741393
2,74.72527471307052,71.87500000284217,52.63157894994826,44.08602149741393
3,38.947368413692026,71.87500000284217,56.70103094319081,7.216494843806497
