time,172.17.40.3:8081,172.17.40.4:8081,172.17.40.5:8081,172.17.40.6:8081
1,1.0000000002037268,4.040404039396274,27.472527475057934,0
2,68.13186813843151,4.040404039396274,27.472527475057934,65.16853933313152
3,68.13186813843151,63.636363627550566,63.41463415958081,65.16853933313152
4,66.30434783151985,63.636363627550566,63.41463415958081,65.47619046978689
5,66.30434783151985,66.66666665788534,62.50000000785473,65.47619046978689
6,69.89247312294428,66.66666665788534,62.50000000785473,67.05882354082671
7,69.89247312294428,62.19512196418292,66.66666665635907,67.05882354082671
8,63.95348836439011,62.19512196418292,66.66666665635907,68.81720430583673
9,63.95348836439011,64.77272726398937,64.3678160836269,68.81720430583673
10,62.50000002439099,64.77272726398937,64.3678160836269,67.03296705635624
11,62.50000002439099,63.953488381704446,63.095238088803576,67.03296705635624
12,65.51724137086066,63.953488381704446,63.095238088803576,65.59139785412287
13,65.51724137086066,64.4444444513072,66.27906975972418,65.59139785412287
14,61.44578314405822,64.4444444513072,66.27906975972418,68.23529411037613
15,61.44578314405822,67.77777780239028,66.66666665809441,68.23529411037613
16,64.70588234576591,67.77777780239028,66.66666665809441,64.77272726419606
17,64.70588234576591,63.33333333985475,63.63636362734385,64.77272726419606
18,64.36781608383598,63.33333333985475,63.63636362734385,65.51724138839448
19,64.36781608383598,65.51724138839448,68.81720430583673,65.51724138839448
20,65.90909090022146,65.51724138839448,68.81720430583673,60.2409638500141
21,65.90909090022146,64.77272728092024,70.65217390084526,60.2409638500141
22,66.29213482176522,64.77272728092024,70.65217390084526,62.65060240406726
23,66.29213482176522,62.79069766704034,67.03296703920533,62.65060240406726
24,62.650602421641935,62.79069766704034,67.03296703920533,68.13186813803173
25,62.650602421641935,65.16853933313152,64.36781608383598,68.13186813803173
26,65.06024097593273,65.16853933313152,64.36781608383598,67.39130435337074
27,65.06024097593273,65.90909089980805,62.35294116950178,67.39130435337074
28,64.36781608341782,65.90909089980805,62.35294116950178,68.08510638715771
29,64.36781608341782,68.47826087522162,65.51724137127883,68.08510638715771
30,68.60465115463525,68.47826087522162,65.51724137127883,65.1162790619514
31,68.60465115463525,69.14893617409119,65.1685393164917,65.1162790619514
32,60.975609751249806,69.14893617409119,65.1685393164917,63.95348836460162
33,60.975609751249806,68.0412370993899,63.9534883994418,63.95348836460162
34,64.70588236349005,68.0412370993899,63.9534883994418,65.1685393333359
35,64.70588236349005,65.1685393164917,66.66666665493125,65.1685393333359
36,65.1685393164917,65.1685393164917,66.66666665493125,64.28571427918696
37,65.1685393164917,67.04545455398576,66.66666667340367,64.28571427918696
38,66.27906975951268,67.04545455398576,66.66666667340367,61.176470598127075
39,66.27906975951268,64.3678161008531,69.2307692195447,61.176470598127075
40,67.77777778485611,64.3678161008531,69.2307692195447,64.36781608341782
41,67.77777778485611,66.27906977766814,68.47826087522162,64.36781608341782
42,65.1162790621629,66.27906977766814,68.47826087522162,65.51724138839448
43,65.1162790621629,64.36781610106219,69.14893619121885,65.51724138839448
44,61.627906985952265,64.36781610106219,69.14893619121885,65.1162790621629
45,61.627906985952265,63.63636364438749,68.13186813803173,65.1162790621629
46,66.27906975951268,63.63636364438749,68.13186813803173,60.75949366750516
47,66.27906975951268,63.440860235399356,64.83516482456413,60.75949366750516
48,63.52941175784785,63.440860235399356,64.83516482456413,63.85542168087468
49,63.52941175784785,63.44086020363382,64.77272726378266,63.85542168087468
50,63.095238088803576,63.44086020363382,64.77272726378266,65.5172413704425
51,63.095238088803576,65.95744679617955,66.27906975951268,65.5172413704425
52,69.79166665226634,65.95744679617955,66.27906975951268,61.44578316129492
53,69.79166665226634,63.953488381704446,67.04545455398576,61.44578316129492
54,66.66666667340367,63.953488381704446,67.04545455398576,63.52941175784785
55,66.66666667340367,67.05882352224405,65.93406592330928,63.52941175784785
56,68.81720428860797,67.05882352224405,65.93406592330928,65.51724138839448
57,68.81720428860797,66.30434783151985,64.3678161008531,65.51724138839448
58,64.36781611787023,66.30434783151985,64.3678161008531,68.18181817227224
59,64.36781611787023,65.93406592310939,67.41573032724311,68.18181817227224
60,65.47619046957035,65.93406592310939,67.41573032724311,64.77272728092024
61,65.47619046957035,69.14893615735056,63.85542168109384,64.77272728092024
62,65.0602409576821,69.14893615735056,63.85542168109384,64.77272728092024
63,65.0602409576821,64.36781610064402,67.03296703920533,64.77272728092024
64,60.24096386691282,64.36781610064402,67.03296703920533,64.70588236349005
65,60.24096386691282,66.66666667380788,69.1489361742847,64.70588236349005
66,63.52941175784785,66.66666667380788,69.1489361742847,66.27906975972418
67,63.52941175784785,63.09523810629227,65.21739129296624,66.27906975972418
68,66.29213482176522,63.09523810629227,65.21739129296624,67.04545455419246
69,66.29213482176522,65.16853931608294,65.11627907936904,67.04545455419246
70,62.35294116992978,65.16853931608294,65.11627907936904,68.4782608750239
71,62.35294116992978,67.39130433611786,66.66666666017026,68.4782608750239
72,63.5294117926516,67.39130433611786,66.66666666017026,64.44444445110508
73,63.5294117926516,66.29213483910773,63.953488381704446,64.44444445110508
74,65.1685393164917,66.29213483910773,63.953488381704446,65.90909091724629
75,65.1685393164917,65.90909089980805,68.08510637010005,65.90909091724629
76,67.36842103974446,65.90909089980805,68.08510637010005,63.953488381704446
77,67.36842103974446,62.79069766661731,64.77272726378266,63.953488381704446
78,66.29213482176522,62.79069766661731,64.77272726378266,62.3529411867954
79,66.29213482176522,65.51724137086066,65.51724137086066,62.3529411867954
80,66.66666665656116,65.51724137086066,65.51724137086066,60.24096386669366
81,66.66666665656116,65.93406592330928,63.2183908137299,60.24096386669366
82,67.03296702205441,65.93406592330928,63.2183908137299,65.1162790619514
83,67.03296702205441,61.90476191579546,66.29213482176522,65.1162790619514
84,67.41573034467518,61.90476191579546,66.29213482176522,63.5294117926516
85,67.41573034467518,63.52941175784785,66.27906975972418,63.5294117926516
86,62.06896552597945,63.52941175784785,66.27906975972418,67.02127658323656
87,62.06896552597945,66.66666665635907,64.0449438443187,67.02127658323656
88,62.79069768403986,66.66666665635907,64.0449438443187,68.08510638657718
89,62.79069768403986,63.855421699006484,64.36781608383598,68.08510638657718
90,68.13186813803173,63.855421699006484,64.36781608383598,64.77272726378266
91,68.13186813803173,64.2857142794035,65.55555556235542,64.77272726378266
92,65.16853931608294,64.2857142794035,65.55555556235542,65.16853933354028
93,65.16853931608294,63.52941175763386,65.51724137106973,65.16853933354028
94,68.42105261831696,63.52941175763386,65.51724137106973,66.29213482176522
95,68.42105261831696,60.46511627170625,67.39130437042591,66.29213482176522
96,67.41573032744749,60.46511627170625,67.39130437042591,66.27906975993571
97,67.41573032744749,62.352941186581404,64.83516482456413,66.27906975993571
98,65.93406593997913,62.352941186581404,64.83516482456413,64.77272726378266
99,65.93406593997913,63.953488381704446,69.56521737946716,64.77272726378266
100,66.66666665788534,63.953488381704446,69.56521737946716,68.13186812059968
101,66.66666665788534,69.07216495026313,68.42105265166342,68.13186812059968
102,63.5294117922236,69.07216495026313,68.42105265166342,68.13186813803173
103,63.5294117922236,66.29213483910773,63.636363627550566,68.13186813803173
104,68.88888887808274,66.29213483910773,63.636363627550566,61.90476189863674
105,68.88888887808274,68.1318681558636,67.0588235401847,61.90476189863674
106,65.55555554539616,68.1318681558636,67.0588235401847,64.3678161008531
107,65.55555554539616,62.499999991318454,61.17647058158371,64.3678161008531
108,67.41573034508394,62.499999991318454,61.17647058158371,63.52941175763386
109,67.41573034508394,64.2857142794035,64.70588234576591,63.52941175763386
110,68.42105263508593,64.2857142794035,64.70588234576591,62.79069768403986
111,68.42105263508593,65.51724137086066,67.44186045728547,62.79069768403986
112,64.70588234576591,65.51724137086066,67.44186045728547,69.31818180871105
113,64.70588234576591,63.63636362775726,67.77777776732195,69.31818180871105
114,67.41573032744749,63.63636362775726,67.77777776732195,63.95348836460162
115,67.41573032744749,65.1162790621629,68.53932585065141,63.95348836460162
116,66.66666665615695,65.1162790621629,68.53932585065141,65.90909090022146
117,66.66666665615695,65.1685393164917,66.66666665656116,65.90909090022146
118,65.88235293368399,65.1685393164917,66.66666665656116,69.14893617447821
119,65.88235293368399,65.11627906173987,67.77777778485611,69.14893617447821
120,66.29213482176522,65.11627906173987,67.77777778485611,67.39130437042591
121,66.29213482176522,62.79069766682882,34.482758625404756,67.39130437042591
122,0.9999999998399289,62.79069766682882,34.482758625404756,46.315789476008085
