time,172.17.40.3:8081,172.17.40.5:8081,172.17.40.4:8081,172.17.40.6:8081
1,0,0,0,21.052631580055895
2,41.758241751515826,48.38709676554972,44.565217406176046,21.052631580055895
3,41.758241751515826,48.38709676554972,44.565217406176046,57.8947368448665
4,37.078651680157435,43.333333337752805,66.66666667123043,57.8947368448665
5,37.078651680157435,43.333333337752805,66.66666667123043,50.53763441187882
6,61.8556701199468,44.94382021829833,43.15789473855931,50.53763441187882
7,61.8556701199468,44.94382021829833,43.15789473855931,46.06741573562342
8,54.16666666843513,51.54639175406205,43.47826086224112,46.06741573562342
9,54.16666666843513,51.54639175406205,43.47826086224112,48.421052621993226
10,57.1428571477687,46.93877551137835,53.191489364864154,48.421052621993226
11,57.1428571477687,46.93877551137835,53.191489364864154,46.153846158305214
12,58.51063830088615,42.391304351195856,51.61290321684716,46.153846158305214
13,58.51063830088615,42.391304351195856,51.61290321684716,44.08602149741393
14,46.06741572357184,46.80851064094113,52.12765957735014,44.08602149741393
15,46.06741572357184,46.80851064094113,52.12765957735014,51.04166666919304
16,44.79166667929854,51.61290322937755,45.16129032555867,51.04166666919304
17,44.79166667929854,51.61290322937755,45.16129032555867,45.454545448457104
18,55.20833332196465,48.38709677766369,49.999999991300484,45.454545448457104
19,55.20833332196465,48.38709677766369,49.999999991300484,50.50505050552562
20,54.94505495011587,39.13043477554249,56.25000000189478,50.50505050552562
21,54.94505495011587,39.13043477554249,56.25000000189478,45.65217390499729
22,62.000000000261934,35.632183903619264,54.34782609135785,45.65217390499729
23,62.000000000261934,35.632183903619264,54.34782609135785,55.99999999976717
24,53.76344085052387,54.44444445066045,46.31578947581661,55.99999999976717
25,53.76344085052387,54.44444445066045,46.31578947581661,48.88888888115481
26,39.130434785840926,41.758241751515826,56.382978713053554,48.88888888115481
27,39.130434785840926,41.758241751515826,56.382978713053554,49.47368421269097
28,53.260869569704695,52.12765957735014,56.25000000189478,49.47368421269097
29,53.260869569704695,52.12765957735014,56.25000000189478,42.10526317043115
30,48.91304348269659,39.772727267089905,54.34782609135785,42.10526317043115
31,48.91304348269659,39.772727267089905,54.34782609135785,40.62500000151583
32,47.72727273354899,46.73913043859939,48.42105263424344,40.62500000151583
33,47.72727273354899,46.73913043859939,48.42105263424344,48.91304348230116
34,50.537634412269995,43.678160914046494,43.61702127917313,48.91304348230116
35,50.537634412269995,43.678160914046494,43.61702127917313,43.15789473894226
36,44.94382023005596,44.68085106668714,34.482758616176426,43.15789473894226
37,44.94382023005596,44.68085106668714,34.482758616176426,57.14285714407688
38,37.50000000496088,46.31578947581661,50.00000000189478,57.14285714407688
39,37.50000000496088,46.31578947581661,50.00000000189478,49.46236558238808
40,47.19101124119088,51.111111116707306,48.91304346952697,49.46236558238808
41,47.19101124119088,51.111111116707306,48.91304346952697,48.453608248938345
42,44.3181818124317,43.82022471261605,42.391304351195856,48.453608248938345
43,44.3181818124317,43.82022471261605,42.391304351195856,59.55056180447671
44,51.685393264278225,48.351648343586895,51.57894735809363,59.55056180447671
45,51.685393264278225,48.351648343586895,51.57894735809363,46.7391304267708
46,53.191489364864154,47.25274725713163,51.57894735809363,46.7391304267708
47,53.191489364864154,47.25274725713163,40.0000000118713,40.21739130788953
48,51.0869565256075,60.86956522206772,40.0000000118713,40.21739130788953
49,51.0869565256075,60.86956522206772,44.210526317772725,48.27586207590118
50,36.956521751492,49.45054945518424,44.210526317772725,48.27586207590118
51,36.956521751492,49.45054945518424,52.222222227755545,43.617021278786105
52,48.88888886850722,47.77777778275417,52.222222227755545,43.617021278786105
53,48.88888886850722,47.77777778275417,52.04081632735639,46.315789476199555
54,53.6082474238945,40.2173913074941,52.04081632735639,46.315789476199555
55,53.6082474238945,40.2173913074941,51.648351640022206,51.0869565256075
56,47.82608696064799,42.857142850061074,51.648351640022206,51.0869565256075
