time,172.17.40.4:8081,172.17.40.3:8081,172.17.40.5:8081,172.17.40.6:8081
1,47.42268041364707,15.686274509503203,0,21.42857142888962
2,47.42268041364707,66.32653061365403,41.379310350652965,21.42857142888962
3,59.57446807364403,66.32653061365403,41.379310350652965,72.916666669572
4,59.57446807364403,36.26373626686859,75.00000000593148,72.916666669572
5,39.99999999345164,36.26373626686859,75.00000000593148,52.173913048051524
6,39.99999999345164,71.9101123681713,47.25274725673185,52.173913048051524
7,65.55555556235542,71.9101123681713,47.25274725673185,47.77777778275417
8,65.55555556235542,56.04395604894229,48.93617021558214,47.77777778275417
9,62.62626262711635,56.04395604894229,48.93617021558214,70.96774192267587
10,62.62626262711635,43.47826086224112,74.73684210883462,70.96774192267587
11,34.83146067831381,43.47826086224112,74.73684210883462,50.53763441187882
12,34.83146067831381,71.73913042242106,54.25531915237817,50.53763441187882
13,67.36842103897858,71.73913042242106,54.25531915237817,49.462365594771256
14,67.36842103897858,57.29166668270914,50.53763441187882,49.462365594771256
15,61.458333335733386,57.29166668270914,50.53763441187882,71.57894737196027
16,61.458333335733386,35.95505618388127,74.46808511127423,71.57894737196027
17,40.00000000420388,35.95505618388127,74.46808511127423,53.763440863983845
18,40.00000000420388,73.40425530519154,52.68817204687629,53.763440863983845
19,70.1030927855544,73.40425530519154,52.68817204687629,50.52631579190437
20,70.1030927855544,53.932584261712734,58.69565216351145,50.52631579190437
21,57.60869565710822,53.932584261712734,58.69565216351145,71.42857143531054
22,57.60869565710822,42.0454545506785,76.23762376135628,71.42857143531054
23,34.09090908613612,42.0454545506785,76.23762376135628,49.43820225314332
24,34.09090908613612,73.11827957504933,49.47368421307391,49.43820225314332
25,68.47826089255187,73.11827957504933,49.47368421307391,51.13636362941089
26,68.47826089255187,55.91397848498295,50.561797745483425,51.13636362941089
27,69.41176471730736,55.91397848498295,50.561797745483425,70.00000002506164
28,69.41176471730736,47.50000001073204,70.83333333611235,70.00000002506164
29,36.263736257990004,47.50000001073204,70.83333333611235,47.25274725713163
30,36.263736257990004,73.11827955674376,49.46236558238808,47.25274725713163
31,70.83333331855405,73.11827955674376,49.46236558238808,57.3033707783508
32,70.83333331855405,58.695652178365954,51.13636361546781,57.3033707783508
33,64.44444443382693,58.695652178365954,51.13636361546781,71.42857141703499
34,64.44444443382693,62.06896552597945,71.42857141303313,71.42857141703499
35,40.000000004608104,62.06896552597945,71.42857141303313,48.4210526338605
36,40.000000004608104,72.22222222945327,46.73913042637537,48.4210526338605
37,72.82608696262515,72.22222222945327,46.73913042637537,55.434782613406455
38,72.82608696262515,49.999999992972086,53.932584261712734,55.434782613406455
39,67.41573034467518,49.999999992972086,53.932584261712734,70.32967031808995
40,67.41573034467518,54.1176470680431,69.47368421391639,70.32967031808995
41,39.13043478623636,54.1176470680431,69.47368421391639,48.351648343586895
42,39.13043478623636,73.62637361412548,44.56521739489763,48.351648343586895
43,72.2222222298575,73.62637361412548,44.56521739489763,56.521739134664195
44,72.2222222298575,52.80898875643922,58.62068964787627,56.521739134664195
45,61.458333350638995,52.80898875643922,58.62068964787627,68.42105261793401
46,61.458333350638995,49.9999999919156,66.66666665302424,68.42105261793401
47,35.6321839131552,49.9999999919156,66.66666665302424,42.69662921810353
48,35.6321839131552,75.78947366947318,44.086021497805106,42.69662921810353
49,76.041666669572,75.78947366947318,44.086021497805106,59.13978493549802
50,76.041666669572,52.688172033294336,64.36781608341782,59.13978493549802
51,52.17391303445208,52.688172033294336,64.36781608341782,67.3684210558725
52,52.17391303445208,47.82608694814889,67.70833333611235,67.3684210558725
53,41.05263157083699,47.82608694814889,67.70833333611235,40.449438206968615
54,41.05263157083699,68.75000000265268,43.82022472407975,40.449438206968615
55,75.53191489840123,68.75000000265268,43.82022472407975,65.21739130947125
56,75.53191489840123,46.73913043859939,62.63736262707384,65.21739130947125
57,53.84615385088968,46.73913043859939,62.63736262707384,64.13043480404801
58,53.84615385088968,49.9999999919156,61.95652172843656,64.13043480404801
59,39.560439564147394,49.9999999919156,61.95652172843656,49.47368421307391
60,39.560439564147394,70.52631579274686,39.99999999385586,49.47368421307391
61,71.27659574911922,70.52631579274686,39.99999999385586,62.79069766661731
62,71.27659574911922,48.93617020346103,68.47826087522162,62.79069766661731
63,52.17391304765609,48.93617020346103,68.47826087522162,65.59139783770172
64,52.17391304765609,54.34782609096243,69.56521739687479,65.59139783770172
65,56.9767441790224,54.34782609096243,69.56521739687479,54.76190475676952
66,56.9767441790224,71.42857141340434,41.7582417622,54.76190475676952
67,73.68421052962121,71.42857141340434,41.7582417622,64.51612902047218
68,73.68421052962121,66.66666665493125,70.9302325493348,64.51612902047218
69,54.16666665529798,66.66666665493125,70.9302325493348,65.62500000265268
70,54.16666665529798,63.043478250210086,61.702127663041175,65.62500000265268
71,41.11111111525212,63.043478250210086,61.702127663041175,43.82022472407975
72,41.11111111525212,70.52631579274686,37.078651679748674,43.82022472407975
73,71.4285714166352,70.52631579274686,37.078651679748674,68.1818181903118
74,71.4285714166352,47.87234042806812,68.81720430622792,68.1818181903118
75,52.12765957735014,47.87234042806812,68.81720430622792,63.54166665378216
76,52.12765957735014,58.42696628321556,62.499999987115494,63.54166665378216
77,45.054945059478804,58.42696628321556,62.499999987115494,41.57303370166026
78,45.054945059478804,73.62637363296336,58.536585377767445,41.57303370166026
79,73.40425532376022,73.62637363296336,58.536585377767445,71.91011234935908
80,73.40425532376022,42.69662920693377,73.91304348427832,71.91011234935908
81,67.04545453624685,42.69662920693377,73.91304348427832,73.0337078546326
82,67.04545453624685,68.81720428860797,57.44680851375915,73.0337078546326
83,45.55555556025349,68.81720428860797,57.44680851375915,37.77777777193007
84,45.55555556025349,64.44444443463537,47.77777778234996,37.77777777193007
85,73.11827955674376,64.44444443463537,47.77777778234996,67.04545453583344
86,73.11827955674376,58.33333332770313,76.08695652798009,67.04545453583344
87,48.42105262237617,58.33333332770313,76.08695652798009,59.57446808840016
88,48.42105262237617,67.03296702205441,76.08695652798009,59.57446808840016
89,48.91304348230116,67.03296702205441,56.04395603500277,36.263736257990004
90,48.91304348230116,65.97938144513942,56.04395603500277,36.263736257990004
91,71.73913042202561,65.97938144513942,35.632183903619264,66.6666666583035
92,71.73913042202561,64.77272728092024,35.632183903619264,66.6666666583035
93,46.236559143057406,64.77272728092024,75.5555555634064,62.50000000227374
94,46.236559143057406,71.42857143531054,75.5555555634064,62.50000000227374
95,64.13043478781809,71.42857143531054,66.29213482176522,53.48837210145416
96,64.13043478781809,64.94845362543784,66.29213482176522,53.48837210145416
97,67.39130435356846,64.94845362543784,43.95604396025261,71.26436780682037
98,67.39130435356846,37.23404255563712,43.95604396025261,71.26436780682037
99,53.76344085052387,37.23404255563712,72.72727271761404,64.58333333573339
100,53.76344085052387,68.539325832721,72.72727271761404,64.58333333573339
101,51.64835163962243,68.539325832721,54.25531913855253,34.52380952003543
102,51.64835163962243,65.6565656573303,54.25531913855253,34.52380952003543
