time,172.17.40.4:8081,172.17.40.6:8081,172.17.40.5:8081,172.17.40.3:8081
1,0,9.183673469391543,55.91397849819896,0
2,34.0909090951559,9.183673469391543,55.91397849819896,67.02127658323656
3,34.0909090951559,50.537634412269995,46.236559143057406,67.02127658323656
4,48.88888888115481,50.537634412269995,46.236559143057406,67.01030928005564
5,48.88888888115481,46.73913043879711,48.83720929651643,67.01030928005564
6,51.08695652600292,46.73913043879711,48.83720929651643,65.95744682866032
7,51.08695652600292,49.462365594771256,54.25531913893955,65.95744682866032
8,65.59139785412287,49.462365594771256,54.25531913893955,44.444444448396816
9,65.59139785412287,57.608695656910506,55.5555555469322,44.444444448396816
10,63.82978725349232,57.608695656910506,55.5555555469322,50.00000000227374
11,63.82978725349232,53.26086955602788,44.56521739509534,50.00000000227374
12,73.4693877391622,53.26086955602788,44.56521739509534,34.117647055188066
13,73.4693877391622,70.10309278536687,40.22988506332067,34.117647055188066
14,52.083333322343606,70.10309278536687,40.22988506332067,45.83333333497548
15,52.083333322343606,60.43956042958356,49.43820225314332,45.83333333497548
16,54.44444445025623,60.43956042958356,49.43820225314332,44.44444444920526
17,54.44444445025623,68.42105261831696,51.136363628997486,44.44444444920526
18,55.81395349678332,68.42105261831696,51.136363628997486,50.549450553610875
19,55.81395349678332,63.33333332347036,56.9767441790224,50.549450553610875
20,54.34782609135785,63.33333332347036,56.9767441790224,68.13186812059968
21,54.34782609135785,46.66666667150383,44.086021508451104,68.13186812059968
22,46.73913043859939,46.66666667150383,44.086021508451104,63.829787237682176
23,46.73913043859939,63.33333333965264,56.04395604894229,63.829787237682176
24,53.57142858101847,63.33333333965264,56.04395604894229,72.34042551832806
25,53.57142858101847,36.781609200487495,49.45054945518424,72.34042551832806
26,64.58333333611235,36.781609200487495,49.45054945518424,56.12244896725059
27,64.58333333611235,41.48936170491913,41.57303371253607,56.12244896725059
28,64.89361700912255,41.48936170491913,41.57303371253607,55.882352940484125
29,64.89361700912255,49.43820225314332,43.333333338157026,55.882352940484125
30,69.14893615735056,49.43820225314332,43.333333338157026,36.66666667065497
31,69.14893615735056,59.59595959653493,45.16129032594984,36.66666667065497
32,67.3913043527776,59.59595959653493,45.16129032594984,53.12499998938923
33,67.3913043527776,46.31578947581661,50.537634399617616,53.12499998938923
34,58.06451613319644,46.31578947581661,50.537634399617616,47.82608694814889
35,58.06451613319644,60.71428572486555,70.65217391872567,47.82608694814889
36,54.444444435767196,60.71428572486555,70.65217391872567,56.52173913545505
37,54.444444435767196,51.648351653236844,65.2631578980201,56.52173913545505
38,43.33333332654244,51.648351653236844,65.2631578980201,46.153846157905434
39,43.33333332654244,48.3146067471671,68.42105263489444,46.153846157905434
40,47.311827960556144,48.3146067471671,68.42105263489444,51.61290321684716
41,47.311827960556144,45.161290314447875,57.44680851395266,51.61290321684716
42,51.648351653236844,45.161290314447875,57.44680851395266,53.19148936525118
43,51.648351653236844,48.38709677746811,63.82978725387933,53.19148936525118
44,53.48837208655005,48.38709677746811,63.82978725387933,56.521739135059626
45,53.48837208655005,51.61290322937755,66.66666665454008,56.521739135059626
46,42.045454539967515,51.61290322937755,66.66666665454008,43.01075269134355
47,42.045454539967515,51.685393264482606,62.88659794001571,43.01075269134355
48,58.69565217876139,51.685393264482606,62.88659794001571,50.00000000074244
49,58.69565217876139,47.87234041640403,46.66666667150383,50.00000000074244
50,58.6956521936159,47.87234041640403,46.66666667150383,56.25000000227374
51,58.6956521936159,45.65217391674851,39.13043477613564,56.25000000227374
52,72.16494845576187,45.65217391674851,39.13043477613564,47.19101124159964
53,72.16494845576187,50.000000002902645,63.04347825001236,47.19101124159964
54,47.25274724504164,50.000000002902645,63.04347825001236,69.04761906007562
55,47.25274724504164,67.77777776732195,57.29166668270914,69.04761906007562
56,45.555555548064014,67.77777776732195,57.29166668270914,56.98924731608888
57,45.555555548064014,67.0212765998372,47.82608696025255,56.98924731608888
58,54.83870966775341,67.0212765998372,47.82608696025255,48.38709676554972
59,54.83870966775341,66.66666667123043,66.66666666919305,48.38709676554972
60,43.47826086224112,66.66666667123043,66.66666666919305,55.31914892580304
61,43.47826086224112,40.2173913074941,59.78260870041455,55.31914892580304
62,49.438202252734555,40.2173913074941,59.78260870041455,54.736842121407314
63,49.438202252734555,44.56521739529306,67.70833333611235,54.736842121407314
64,34.83146067872258,44.56521739529306,67.70833333611235,50.52631579190437
65,34.83146067872258,46.875000001894776,65.21739130947125,50.52631579190437
66,41.30434782914726,46.875000001894776,65.21739130947125,38.88888888269085
67,41.30434782914726,59.52380953436873,74.73684210883462,38.88888888269085
68,51.648351626807575,59.52380953436873,74.73684210883462,48.27586206256337
69,51.648351626807575,45.74468085342712,76.041666669572,48.27586206256337
